,weight
"X,X,X,WQ,X,WR,X,X,WK,X,WR,X,WP,BH,X,X,X,X,X,WH,X,X,X,WQB,X,BP,WP,WP,X,WKB,BP,BR,X,BH,X,X,X,X,X,X,BKB,X,BQ,BP,X,X,BP,X,X,WP,X,X,X,X,X,X,BR,X,X,BK,X,BQB,X,X",0.0366781254733278
"X,X,X,WQ,X,WR,X,X,WK,X,WR,X,WP,BH,X,X,X,X,X,WH,X,X,X,WQB,X,BP,WP,WP,X,WKB,BP,WP,X,BH,X,X,X,X,X,X,BKB,X,BQ,BP,X,X,BP,X,X,WP,X,X,X,X,X,X,BR,X,X,BK,X,BQB,X,BR",0.033343750430298
"X,WK,X,WQ,X,WR,X,X,X,X,WR,X,WP,BH,X,X,X,X,X,WH,X,X,X,WQB,X,BP,WP,WP,X,WKB,BP,WP,X,BH,X,X,X,X,X,X,BKB,X,BQ,BP,X,X,BP,X,X,WP,X,X,X,X,X,X,BR,X,X,BK,X,BQB,X,BR",0.030312500391179994
"X,WK,X,WQ,X,WR,X,X,X,X,WR,X,WP,BH,X,X,X,X,X,WH,X,X,X,WQB,X,BP,WP,WP,BQ,WKB,BP,WP,X,BH,X,X,X,X,X,X,BKB,X,X,BP,X,X,BP,X,X,WP,X,X,X,X,X,X,BR,X,X,BK,X,BQB,X,BR",0.027556818537436356
"X,WK,X,WQ,X,WR,X,X,X,X,WR,X,WP,BH,X,X,X,X,X,WH,X,X,X,WQB,X,BP,WP,WP,BQ,WKB,BP,WP,X,BH,X,X,X,X,X,X,BKB,WP,X,BP,X,X,BP,X,X,X,X,X,X,X,X,X,BR,X,X,BK,X,BQB,X,BR",0.02505165321585123
"X,WK,X,WQ,X,WR,X,X,X,X,WR,X,WP,BH,X,X,X,X,X,WH,X,X,X,WQB,X,BP,WP,WP,X,WKB,BP,WP,X,BH,X,X,X,X,X,X,BKB,WP,X,BP,BQ,X,BP,X,X,X,X,X,X,X,X,X,BR,X,X,BK,X,BQB,X,BR",0.022774230196228387
"X,WK,X,WQ,X,X,X,WR,X,X,WR,X,WP,BH,X,X,X,X,X,WH,X,X,X,WQB,X,BP,WP,WP,X,WKB,BP,WP,X,BH,X,X,X,X,X,X,BKB,WP,X,BP,BQ,X,BP,X,X,X,X,X,X,X,X,X,BR,X,X,BK,X,BQB,X,BR",0.020703845632934897
"X,WK,X,WQ,X,X,X,WR,X,X,WR,X,WP,BH,X,X,X,X,X,WH,X,X,X,WQB,X,BP,WP,WP,X,WKB,BP,WP,X,BH,X,X,X,X,X,X,BKB,WP,X,BP,X,X,BP,X,X,X,X,BQ,X,X,X,X,BR,X,X,BK,X,BQB,X,BR",0.018821677848122633
"X,WK,X,WQ,X,X,WR,X,X,X,WR,X,WP,BH,X,X,X,X,X,WH,X,X,X,WQB,X,BP,WP,WP,X,WKB,BP,WP,X,BH,X,X,X,X,X,X,BKB,WP,X,BP,X,X,BP,X,X,X,X,BQ,X,X,X,X,BR,X,X,BK,X,BQB,X,BR",0.01711061622556603
"X,WK,X,WQ,X,X,WR,X,X,X,WR,X,WP,BH,X,X,X,X,X,WH,X,X,X,WQB,X,BP,WP,WP,X,WKB,BP,WP,X,BH,X,X,X,X,X,X,BKB,WP,X,BP,X,X,BP,X,X,X,X,X,X,X,BQ,X,BR,X,X,BK,X,BQB,X,BR",0.015555105659605481
"X,WK,X,WQ,X,X,WR,X,X,X,WR,X,WP,BH,X,X,X,X,X,X,X,X,X,WQB,X,BP,WP,WP,X,WKB,BP,WP,X,BH,X,X,WH,X,X,X,BKB,WP,X,BP,X,X,BP,X,X,X,X,X,X,X,BQ,X,BR,X,X,BK,X,BQB,X,BR",0.01414100514509589
"X,WK,X,WQ,X,X,WR,X,X,X,WR,X,WP,BH,X,X,X,X,X,X,X,X,X,WQB,X,BP,WP,WP,X,WKB,BP,WP,X,BH,X,X,WH,X,X,X,BKB,WP,X,BP,X,BQ,BP,X,X,X,X,X,X,X,X,X,BR,X,X,BK,X,BQB,X,BR",0.012855459222814444
"X,WK,X,WQ,X,X,WR,X,X,X,WR,X,WP,BH,X,X,X,X,X,X,X,X,X,WQB,X,BP,WP,WP,X,BP,BP,WP,X,BH,X,X,WH,X,WKB,X,BKB,WP,X,BP,X,BQ,BP,X,X,X,X,X,X,X,X,X,BR,X,X,BK,X,BQB,X,BR",0.011686781111649494
"X,WK,X,WQ,X,X,WR,X,X,X,WR,X,WP,BH,X,X,X,X,X,X,X,X,X,WQB,X,BP,WP,WP,X,BP,BP,WP,X,BH,X,X,WH,X,WKB,X,X,WP,X,BP,X,BQ,BP,X,X,X,X,X,X,X,X,X,BR,X,BKB,BK,X,BQB,X,BR",0.010624346465135902
"X,WK,X,WQ,X,WQB,WR,X,X,X,WR,X,WP,BH,X,X,X,X,X,X,X,X,X,X,X,BP,WP,WP,X,BP,BP,WP,X,BH,X,X,WH,X,WKB,X,X,WP,X,BP,X,BQ,BP,X,X,X,X,X,X,X,X,X,BR,X,BKB,BK,X,BQB,X,BR",0.009658496786487183
"X,WK,X,WQ,X,WQB,WR,X,X,X,WR,X,WP,WP,X,X,X,X,X,X,X,X,X,X,X,BP,WP,WP,BH,BP,BP,WP,X,BH,X,X,WH,X,WKB,X,X,WP,X,BP,X,BQ,BP,X,X,X,X,X,X,X,X,X,BR,X,BKB,BK,X,BQB,X,BR",0.008780451624079257
"X,WK,X,X,WQ,WQB,WR,X,X,X,WR,X,WP,WP,X,X,X,X,X,X,X,X,X,X,X,BP,WP,WP,BH,BP,BP,WP,X,BH,X,X,WH,X,WKB,X,X,WP,X,BP,X,BQ,BP,X,X,X,X,X,X,X,X,X,BR,X,BKB,BK,X,BQB,X,BR",0.00798222874916296
"X,WK,X,X,WQ,WQB,WR,X,X,X,WR,X,WP,WP,X,X,X,X,X,X,X,X,X,X,X,BP,WP,WP,BH,BP,BP,WP,X,X,X,X,WH,X,WKB,X,X,WP,X,BP,X,BQ,BP,X,BH,X,X,X,X,X,X,X,BR,X,BKB,BK,X,BQB,X,BR",0.007256571590148145
"X,WK,X,X,WQ,WQB,WR,X,X,X,WR,X,WP,WP,X,X,X,X,X,WP,X,X,X,X,X,BP,WP,X,BH,BP,BP,WP,X,X,X,X,WH,X,WKB,X,X,WP,X,BP,X,BQ,BP,X,BH,X,X,X,X,X,X,X,BR,X,BKB,BK,X,BQB,X,BR",0.00659688326377104
"X,WK,X,X,WQ,WQB,WR,X,X,X,WR,X,WP,WP,X,X,X,X,X,WP,X,X,X,X,X,BP,WP,X,BH,X,BP,WP,X,X,X,X,WH,BP,WKB,X,X,WP,X,BP,X,BQ,BP,X,BH,X,X,X,X,X,X,X,BR,X,BKB,BK,X,BQB,X,BR",0.005997166603428218
"X,WK,X,X,WQ,WQB,WR,X,X,X,WR,X,WP,WP,X,X,X,X,X,WP,X,WH,X,X,X,BP,WP,X,BH,X,BP,WP,X,X,X,X,BP,BP,WKB,X,X,WP,X,BP,X,BQ,BP,X,BH,X,X,X,X,X,X,X,BR,X,BKB,BK,X,BQB,X,BR",0.005451969639480198
"X,WK,X,X,WQ,WQB,WR,X,X,X,WR,X,WP,WP,X,X,X,X,X,WP,X,WH,X,X,X,BP,WP,X,BH,X,BP,WP,X,X,X,X,BP,BP,WKB,X,X,WP,X,BP,X,BQ,BP,X,BH,X,X,BK,X,X,X,X,BR,X,BKB,X,X,BQB,X,BR",0.004956336035891089
"X,X,WK,X,WQ,WQB,WR,X,X,X,WR,X,WP,WP,X,X,X,X,X,WP,X,WH,X,X,X,BP,WP,X,BH,X,BP,WP,X,X,X,X,BP,BP,WKB,X,X,WP,X,BP,X,BQ,BP,X,BH,X,X,BK,X,X,X,X,BR,X,BKB,X,X,BQB,X,BR",0.004505760032628262
"X,X,WK,X,WQ,WQB,WR,X,X,X,WR,X,WP,WP,X,X,X,X,X,WP,X,WH,X,X,X,BP,WP,X,BH,X,BP,WP,X,X,X,X,BP,BP,WKB,X,X,WP,X,BP,X,BQ,BP,BR,BH,X,X,BK,X,X,X,X,BR,X,BKB,X,X,BQB,X,X",0.004096145484207511
"X,X,X,WK,WQ,WQB,WR,X,X,X,WR,X,WP,WP,X,X,X,X,X,WP,X,WH,X,X,X,BP,WP,X,BH,X,BP,WP,X,X,X,X,BP,BP,WKB,X,X,WP,X,BP,X,BQ,BP,BR,BH,X,X,BK,X,X,X,X,BR,X,BKB,X,X,BQB,X,X",0.0037237686220068277
"X,X,X,WK,WQ,WQB,WR,X,X,X,WR,X,WP,WP,X,X,X,X,X,WP,X,WH,X,X,X,BP,WP,X,BH,X,BP,WP,X,X,X,X,BP,BP,WKB,X,X,WP,X,BP,X,X,BP,BR,BH,X,X,BK,BQ,X,X,X,BR,X,BKB,X,X,BQB,X,X",0.0033852442018243887
"X,X,X,WK,WQ,WQB,X,WR,X,X,WR,X,WP,WP,X,X,X,X,X,WP,X,WH,X,X,X,BP,WP,X,BH,X,BP,WP,X,X,X,X,BP,BP,WKB,X,X,WP,X,BP,X,X,BP,BR,BH,X,X,BK,BQ,X,X,X,BR,X,BKB,X,X,BQB,X,X",0.003077494728931262
"X,X,X,WK,WQ,WQB,X,WR,X,X,WR,X,WP,WP,X,X,X,X,X,WP,X,WH,X,X,X,BP,WP,X,BH,X,BP,WP,X,X,X,X,BP,BP,WKB,X,X,WP,X,BP,X,X,BP,BR,BH,X,X,X,BQ,X,X,X,BR,X,BKB,BK,X,BQB,X,X",0.0027977224808466016
"X,X,X,WK,WQ,WQB,X,WR,X,WR,X,X,WP,WP,X,X,X,X,X,WP,X,WH,X,X,X,BP,WP,X,BH,X,BP,WP,X,X,X,X,BP,BP,WKB,X,X,WP,X,BP,X,X,BP,BR,BH,X,X,X,BQ,X,X,X,BR,X,BKB,BK,X,BQB,X,X",0.0025433840734969105
"X,X,X,WK,WQ,WQB,X,WR,X,WR,X,X,WP,WP,X,X,X,X,X,WP,X,WH,X,X,X,BP,WP,X,BH,X,BP,WP,X,X,X,X,BP,BP,WKB,X,X,WP,BH,BP,X,X,BP,BR,WH,X,X,X,BQ,X,X,X,BR,X,BKB,BK,X,BQB,X,X",0.0023121673395426457
"X,X,X,X,WQ,WQB,X,WR,X,WR,X,WK,WP,WP,X,X,X,X,X,WP,X,WH,X,X,X,BP,WP,X,BH,X,BP,WP,X,X,X,X,BP,BP,WKB,X,X,WP,BH,BP,X,X,BP,BR,WH,X,X,X,BQ,X,X,X,BR,X,BKB,BK,X,BQB,X,X",0.002101970308675132
"X,X,X,X,WQ,WQB,X,WR,X,WR,X,WK,WP,WP,X,X,X,X,X,WP,X,WH,X,X,X,BP,WP,X,X,X,BP,WP,X,X,X,X,BP,BP,WKB,X,X,WP,BH,BP,X,BH,BP,BR,WH,X,X,X,BQ,X,X,X,BR,X,BKB,BK,X,BQB,X,X",0.0019108820987955746
"X,X,X,X,WQ,WQB,WH,WR,X,WR,X,WK,WP,WP,X,X,X,X,X,WP,X,X,X,X,X,BP,WP,X,X,X,BP,WP,X,X,X,X,BP,BP,WKB,X,X,WP,BH,BP,X,BH,BP,BR,WH,X,X,X,BQ,X,X,X,BR,X,BKB,BK,X,BQB,X,X",0.001737165544359613
"X,X,X,X,WQ,WQB,WH,WR,X,WR,X,WK,WP,WP,X,X,X,X,X,WP,X,X,X,X,X,WP,WP,X,X,X,BP,WP,X,X,BP,X,BP,BP,WKB,X,X,WP,BH,BP,X,BH,BP,BR,WH,X,X,X,BQ,X,X,X,BR,X,BKB,BK,X,BQB,X,X",0.0015792414039632846
"X,X,X,X,WQ,WQB,WH,WR,WR,X,X,WK,WP,WP,X,X,X,X,X,WP,X,X,X,X,X,WP,WP,X,X,X,BP,WP,X,X,BP,X,BP,BP,WKB,X,X,WP,BH,BP,X,BH,BP,BR,WH,X,X,X,BQ,X,X,X,BR,X,BKB,BK,X,BQB,X,X",0.0014356740036029858
"X,X,X,X,WQ,WQB,WH,WR,WR,X,X,WK,WP,WP,X,X,X,X,X,WP,X,X,X,X,X,WP,WP,X,X,X,BP,WP,X,X,BP,X,BP,BP,WKB,X,X,WP,BH,BP,BQ,BH,BP,BR,WH,X,X,X,X,X,X,X,BR,X,BKB,BK,X,BQB,X,X",0.0013051581850936234
"X,X,X,X,WQ,WQB,WH,WR,WR,X,X,WK,WP,WP,X,X,X,X,X,WP,X,X,X,X,X,WP,WP,X,X,X,BP,WP,WP,X,BP,X,BP,BP,WKB,X,X,BP,BH,BP,BQ,BH,BP,BR,WH,X,X,X,X,X,X,X,BR,X,BKB,BK,X,BQB,X,X",0.001186507440994203
"X,X,X,X,WQ,WQB,WH,WR,WR,X,X,WK,WP,WP,X,X,X,X,X,WP,X,X,X,X,X,WP,WP,X,X,X,WP,WP,WP,X,BP,X,BP,BP,WKB,BP,X,BP,BH,BP,BQ,BH,BP,BR,WH,X,X,X,X,X,X,X,BR,X,BKB,BK,X,BQB,X,X",0.0010786431281765482
"X,X,X,WK,WQ,WQB,WH,WR,WR,X,X,X,WP,WP,X,X,X,X,X,WP,X,X,X,X,X,WP,WP,X,X,X,WP,WP,WP,X,BP,X,BP,BP,WKB,BP,X,BP,BH,BP,BQ,BH,BP,BR,WH,X,X,X,X,X,X,X,BR,X,BKB,BK,X,BQB,X,X",0.00098058466197868
"X,X,X,WK,WQ,WQB,WH,WR,WR,X,X,X,WP,WP,X,X,X,X,X,WP,X,X,X,X,X,WP,WP,X,X,X,WP,WP,WP,X,BP,X,BP,BP,WKB,BP,X,BP,BH,X,BQ,BH,BP,BR,WH,X,X,BP,X,X,X,X,BR,X,BKB,BK,X,BQB,X,X",0.0008914406017988
"X,X,X,WK,WQ,WQB,X,WR,WR,X,X,X,WP,WP,X,X,X,X,X,WP,X,X,X,WH,X,WP,WP,X,X,X,WP,WP,WP,X,BP,X,BP,BP,WKB,BP,X,BP,BH,X,BQ,BH,BP,BR,WH,X,X,BP,X,X,X,X,BR,X,BKB,BK,X,BQB,X,X",0.0008104005470898181
"X,X,X,WK,WQ,WQB,X,WR,WR,X,X,X,WP,WP,X,X,X,X,X,WP,X,X,X,WH,X,WP,WP,X,X,X,WP,WP,WP,X,BP,X,BP,BP,WKB,BP,X,BP,BH,X,BQ,BH,BP,BR,WH,X,X,BP,X,X,X,X,X,BR,BKB,BK,X,BQB,X,X",0.0007367277700816527
"X,X,X,WK,WQ,WQB,X,WR,WR,X,X,X,WP,WP,X,X,X,X,X,WP,X,X,X,WH,WP,WP,WP,X,X,X,WP,WP,X,X,BP,X,BP,BP,WKB,BP,X,BP,BH,X,BQ,BH,BP,BR,WH,X,X,BP,X,X,X,X,X,BR,BKB,BK,X,BQB,X,X",0.0006697525182560479
"X,X,X,WK,WQ,WQB,X,WR,WR,X,X,X,WP,WP,X,X,X,X,X,WP,X,X,X,WH,WP,WP,WP,X,X,X,WP,WP,X,X,BP,X,BP,BP,WKB,BP,BKB,BP,BH,X,BQ,BH,BP,BR,WH,X,X,BP,X,X,X,X,X,BR,X,BK,X,BQB,X,X",0.0006088659256873162
"X,X,X,WK,WQ,WQB,X,WR,WR,X,X,X,WP,WP,X,X,X,X,X,WP,X,X,WP,WH,WP,WP,WP,X,X,X,X,WP,X,X,BP,X,BP,BP,WKB,BP,BKB,BP,BH,X,BQ,BH,BP,BR,WH,X,X,BP,X,X,X,X,X,BR,X,BK,X,BQB,X,X",0.0005535144778975601
"X,X,X,WK,WQ,WQB,X,WR,WR,X,X,X,WP,WP,X,X,X,X,X,WP,X,X,WP,WH,WP,WP,WP,X,X,X,X,WP,X,X,BP,X,BP,BP,WKB,BP,BKB,BP,BH,X,BQ,BH,X,BR,WH,X,X,BP,X,X,BP,X,X,BR,X,BK,X,BQB,X,X",0.0005031949799068728
"X,X,X,WK,WQ,WQB,X,WR,WR,X,X,X,WP,WP,X,X,X,X,X,WP,X,X,WP,WH,WP,WP,WP,X,X,X,X,WP,X,WH,BP,X,BP,BP,WKB,BP,BKB,BP,BH,X,BQ,BH,X,BR,BP,X,X,BP,X,X,BP,X,X,BR,X,BK,X,BQB,X,X",0.00045744998173352067
"X,X,X,WK,WQ,WQB,X,WR,WR,X,X,X,WP,WP,X,X,X,X,X,WP,X,X,WP,WH,WP,WP,WP,X,X,X,X,WP,X,WH,BP,X,BP,BP,WKB,BP,X,BP,BH,X,BQ,BH,X,BR,BP,X,X,BP,X,X,BP,X,X,BR,BKB,BK,X,BQB,X,X",0.00041586361975774603
"X,X,X,WK,WQ,WQB,X,WR,WR,X,X,X,WP,WP,X,X,X,X,WH,WP,X,X,WP,WH,WP,WP,WP,X,X,X,X,WP,X,X,BP,X,BP,BP,WKB,BP,X,BP,BH,X,BQ,BH,X,BR,BP,X,X,BP,X,X,BP,X,X,BR,BKB,BK,X,BQB,X,X",0.00037805783614340544
"X,X,X,WK,WQ,WQB,X,WR,WR,X,X,X,WP,WP,X,X,X,X,WH,WP,X,X,WP,WH,WP,WP,WP,X,X,X,X,WP,X,X,BP,X,BP,BP,WKB,BP,X,BP,BH,X,X,BH,X,BR,BP,X,X,BP,X,BQ,BP,X,X,BR,BKB,BK,X,BQB,X,X",0.0003436889419485504
"X,X,X,WK,WQ,WQB,X,WR,WR,WP,X,X,WP,WP,X,X,X,X,WH,WP,X,X,WP,WH,WP,X,WP,X,X,X,X,WP,X,X,BP,X,BP,BP,WKB,BP,X,BP,BH,X,X,BH,X,BR,BP,X,X,BP,X,BQ,BP,X,X,BR,BKB,BK,X,BQB,X,X",0.00031244449268050034
"X,X,X,WK,WQ,WQB,X,WR,WR,WP,X,X,WP,WP,X,X,X,X,WH,WP,X,X,WP,WH,WP,X,WP,X,X,X,X,WP,X,X,BP,X,BP,BP,WKB,BP,X,BP,BH,X,X,BH,X,BR,BP,X,X,BP,X,BQ,BP,X,BR,X,BKB,BK,X,BQB,X,X",0.0002840404478913639
"X,X,X,WK,WQ,WQB,WH,WR,WR,WP,X,X,WP,WP,X,X,X,X,WH,WP,X,X,WP,X,WP,X,WP,X,X,X,X,WP,X,X,BP,X,BP,BP,WKB,BP,X,BP,BH,X,X,BH,X,BR,BP,X,X,BP,X,BQ,BP,X,BR,X,BKB,BK,X,BQB,X,X",0.000258218588992149
"X,X,X,WK,WQ,WQB,WH,WR,WR,WP,X,X,WP,WP,X,X,X,X,WH,WP,X,X,WP,X,WP,X,WP,X,X,X,X,WP,X,X,BP,X,X,BP,WKB,BP,X,BP,BH,X,X,BH,X,BR,BP,X,X,BP,BP,BQ,BP,X,BR,X,BKB,BK,X,BQB,X,X",0.00023474417181104453
"WR,X,X,WK,WQ,WQB,WH,WR,X,WP,X,X,WP,WP,X,X,X,X,WH,WP,X,X,WP,X,WP,X,WP,X,X,X,X,WP,X,X,BP,X,X,BP,WKB,BP,X,BP,BH,X,X,BH,X,BR,BP,X,X,BP,BP,BQ,BP,X,BR,X,BKB,BK,X,BQB,X,X",0.000213403792555495
"WR,X,X,WK,WQ,WQB,WH,WR,X,WP,X,X,WP,WP,X,X,X,X,WH,WP,X,X,WP,X,WP,X,WP,X,X,X,X,WP,X,X,BP,X,X,BP,WKB,BP,X,BP,X,X,X,BH,X,BR,BP,X,X,BP,BP,BQ,BP,X,BR,BH,BKB,BK,X,BQB,X,X",0.00019400344777772272
"WR,WH,X,WK,WQ,WQB,WH,WR,X,WP,X,X,WP,WP,X,X,X,X,X,WP,X,X,WP,X,WP,X,WP,X,X,X,X,WP,X,X,BP,X,X,BP,WKB,BP,X,BP,X,X,X,BH,X,BR,BP,X,X,BP,BP,BQ,BP,X,BR,BH,BKB,BK,X,BQB,X,X",0.00017636677070702065
"WR,WH,X,WK,WQ,WQB,WH,WR,X,WP,X,X,WP,WP,X,X,X,X,X,WP,X,X,WP,X,WP,X,WP,X,X,X,X,WP,X,X,BP,X,X,BP,WKB,BP,X,BP,X,X,X,X,X,BR,BP,X,X,BP,BP,BQ,BP,X,BR,BH,BKB,BK,X,BQB,BH,X",0.00016033342791547332
"WR,WH,WKB,WK,WQ,WQB,WH,WR,X,WP,X,X,WP,WP,X,X,X,X,X,WP,X,X,WP,X,WP,X,WP,X,X,X,X,WP,X,X,BP,X,X,BP,X,BP,X,BP,X,X,X,X,X,BR,BP,X,X,BP,BP,BQ,BP,X,BR,BH,BKB,BK,X,BQB,BH,X",0.00014575766174133937
"WR,WH,WKB,WK,WQ,WQB,WH,WR,X,WP,X,X,WP,WP,X,X,X,X,X,WP,X,X,WP,X,WP,X,WP,X,X,X,X,WP,X,X,BP,X,X,BP,X,BP,X,X,X,X,X,X,X,BR,BP,BP,X,BP,BP,BQ,BP,X,BR,BH,BKB,BK,X,BQB,BH,X",0.00013250696521939942
"WR,WH,WKB,WK,WQ,WQB,WH,WR,X,WP,X,X,WP,WP,WP,X,X,X,X,WP,X,X,X,X,WP,X,WP,X,X,X,X,WP,X,X,BP,X,X,BP,X,BP,X,X,X,X,X,X,X,BR,BP,BP,X,BP,BP,BQ,BP,X,BR,BH,BKB,BK,X,BQB,BH,X",0.00012046087747218128
"WR,WH,WKB,WK,WQ,WQB,WH,WR,X,WP,X,X,WP,WP,WP,X,X,X,X,WP,X,X,X,X,WP,X,WP,X,X,X,X,WP,X,X,BP,X,X,BP,X,BP,X,X,X,X,X,X,X,BR,BP,BP,X,BP,BP,X,BP,X,BR,BH,BKB,BK,BQ,BQB,BH,X",0.00010950988861107388
"WR,WH,WKB,WK,WQ,WQB,WH,WR,X,WP,X,X,WP,WP,WP,X,X,X,WP,WP,X,X,X,X,WP,X,X,X,X,X,X,WP,X,X,BP,X,X,BP,X,BP,X,X,X,X,X,X,X,BR,BP,BP,X,BP,BP,X,BP,X,BR,BH,BKB,BK,BQ,BQB,BH,X",9.955444419188534e-05
"WR,WH,WKB,WK,WQ,WQB,WH,WR,X,WP,X,X,WP,WP,WP,X,X,X,WP,WP,X,X,X,X,WP,X,X,X,X,X,X,WP,X,X,BP,X,X,BP,X,BP,X,X,X,X,X,X,X,X,BP,BP,X,BP,BP,X,BP,BR,BR,BH,BKB,BK,BQ,BQB,BH,X",9.050404017444122e-05
"WR,WH,WKB,WK,WQ,WQB,WH,WR,X,WP,X,X,WP,WP,WP,X,WP,X,WP,WP,X,X,X,X,X,X,X,X,X,X,X,WP,X,X,BP,X,X,BP,X,BP,X,X,X,X,X,X,X,X,BP,BP,X,BP,BP,X,BP,BR,BR,BH,BKB,BK,BQ,BQB,BH,X",8.227640015858291e-05
"WR,WH,WKB,WK,WQ,WQB,WH,WR,X,WP,X,X,WP,WP,WP,X,WP,X,WP,WP,X,X,X,X,X,X,X,X,X,X,X,WP,X,X,BP,X,X,BP,X,BP,X,X,X,X,X,X,X,X,BP,BP,X,BP,BP,X,BP,X,BR,BH,BKB,BK,BQ,BQB,BH,BR",7.479672741689356e-05
"WR,WH,WKB,WK,WQ,WQB,WH,WR,X,WP,X,X,WP,WP,WP,WP,WP,X,WP,WP,X,X,X,X,X,X,X,X,X,X,X,X,X,X,BP,X,X,BP,X,BP,X,X,X,X,X,X,X,X,BP,BP,X,BP,BP,X,BP,X,BR,BH,BKB,BK,BQ,BQB,BH,BR",6.799702492444869e-05
"WR,WH,WKB,WK,WQ,WQB,WH,WR,X,WP,X,X,WP,WP,WP,WP,WP,X,WP,WP,X,X,X,X,X,X,X,X,X,X,X,X,X,X,BP,X,X,X,X,BP,X,X,X,X,X,X,X,X,BP,BP,X,BP,BP,BP,BP,X,BR,BH,BKB,BK,BQ,BQB,BH,BR",6.181547720404426e-05
"WR,WH,WKB,WK,WQ,WQB,WH,WR,X,WP,X,WP,WP,WP,WP,WP,WP,X,WP,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,BP,X,X,X,X,BP,X,X,X,X,X,X,X,X,BP,BP,X,BP,BP,BP,BP,X,BR,BH,BKB,BK,BQ,BQB,BH,BR",5.619588836731295e-05
"WR,WH,WKB,WK,WQ,WQB,WH,WR,X,WP,X,WP,WP,WP,WP,WP,WP,X,WP,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,X,X,X,X,X,X,BP,BP,X,BP,BP,BP,BP,BP,BR,BH,BKB,BK,BQ,BQB,BH,BR",5.108717124301177e-05
"WR,WH,WKB,WK,WQ,WQB,WH,WR,WP,WP,X,WP,WP,WP,WP,WP,X,X,WP,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,BP,X,X,X,X,X,X,X,X,X,X,X,X,X,BP,BP,X,BP,BP,BP,BP,BP,BR,BH,BKB,BK,BQ,BQB,BH,BR",4.644288294819251e-05
"WR,WH,WKB,WK,WQ,WQB,WH,WR,WP,WP,X,WP,WP,WP,WP,WP,X,X,WP,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,X,BP,BP,BP,BP,BP,BP,BP,BP,BR,BH,BKB,BK,BQ,BQB,BH,BR",4.2220802680175005e-05
"WR,X,X,X,X,X,X,X,X,WK,BKB,X,X,X,X,X,X,X,X,X,X,X,X,WP,WP,WP,X,WH,X,X,X,X,X,BP,X,X,WP,X,BQB,BP,WQB,BK,X,X,X,WP,X,X,BP,WQ,X,X,X,WKB,X,X,X,X,X,X,X,X,BR,X",100.0
"WR,X,X,X,X,X,X,WQ,X,WK,BKB,X,X,X,X,X,X,X,X,X,X,X,X,WP,WP,WP,X,WH,X,X,X,X,X,BP,X,X,WP,X,BQB,BP,WQB,BK,X,X,X,WP,X,X,BP,BR,X,X,X,WKB,X,X,X,X,X,X,X,X,BR,X",90.9090909090909
"WR,X,X,X,X,X,X,WQ,X,WK,BKB,X,X,X,X,X,X,X,X,X,X,X,X,WP,WP,WP,X,WH,X,X,X,X,X,BP,X,X,WP,X,BQB,BP,WQB,BK,X,X,X,WP,X,X,BP,BR,X,X,X,WKB,BR,X,X,X,X,X,X,X,X,X",82.64462809917354
"WR,X,X,X,X,X,X,WQ,X,WK,BKB,X,X,X,X,X,X,X,X,X,X,X,X,WP,WP,WP,X,WH,X,X,X,X,X,BP,X,X,WP,X,BQB,BP,WQB,BK,X,X,X,WP,X,X,BP,BR,X,X,X,X,BR,X,X,X,X,X,X,X,WKB,X",75.13148009015777
"WR,X,X,X,X,X,X,WQ,X,WK,BKB,X,X,X,X,X,X,X,X,X,X,X,X,WP,WP,WP,X,WH,X,X,X,X,X,BP,X,X,WP,X,BQB,BP,WQB,BK,X,X,X,WP,X,X,BP,X,X,X,X,X,BR,X,X,BR,X,X,X,X,WKB,X",68.30134553650706
"WR,X,X,X,X,X,X,WQ,X,WK,BKB,X,X,X,X,X,X,X,X,X,X,X,X,WP,WP,WP,X,WH,WP,X,X,X,X,BP,X,X,X,X,BQB,BP,WQB,BK,X,X,X,WP,X,X,BP,X,X,X,X,X,BR,X,X,BR,X,X,X,X,WKB,X",62.0921323059155
"WR,X,X,X,X,X,X,WQ,X,WK,BKB,X,X,X,X,X,X,X,X,X,X,X,X,WP,WP,WP,X,WH,WP,X,X,X,X,BP,X,X,X,X,BQB,BP,WQB,X,BK,X,X,WP,X,X,BP,X,X,X,X,X,BR,X,X,BR,X,X,X,X,WKB,X",56.44739300537772
"WR,X,X,X,X,X,X,WQ,X,WK,BKB,X,X,X,X,X,X,X,X,X,X,X,X,WP,WP,WP,X,BP,WP,X,X,X,X,BP,X,X,X,X,BQB,BP,WQB,X,BK,X,WH,WP,X,X,BP,X,X,X,X,X,BR,X,X,BR,X,X,X,X,WKB,X",51.31581182307065
"WR,X,X,X,X,X,X,WQ,X,WK,X,X,X,X,X,X,X,X,X,BKB,X,X,X,WP,WP,WP,X,BP,WP,X,X,X,X,BP,X,X,X,X,BQB,BP,WQB,X,BK,X,WH,WP,X,X,BP,X,X,X,X,X,BR,X,X,BR,X,X,X,X,WKB,X",46.650738020973314
